power_on_hours,temperature,reallocated_sectors_count,reported_uncorrectable_errors,spin_retry_count,seek_error_rate,udma_crc_error_count,prediction,serial_number,timestamp
2221.08,25.46,1.93,1.03,0.0,1.05,0.0,0.0,SN800132,2025-06-29 02:16:13
15080.26,35.24,0.96,1.01,0.0,2.89,0.0,0.0,SN205448,2025-06-01 02:16:13
58187.58,59.86,204.54,25.82,15.52,11370.42,76.05,1.01,SN221053,2025-06-24 02:16:13
32523.89,48.25,127.76,10.78,17.24,87015.35,30.68,1.03,SN187873,2025-07-28 02:16:13
8255.02,39.86,2.01,0.0,0.96,3.83,1.03,0.0,SN944996,2025-06-19 02:16:13
15114.12,29.17,1.95,0.0,0.0,1.04,0.96,0.0,SN351117,2025-07-08 02:16:13
33640.07,58.45,43.64,25.84,4.16,79144.23,84.77,0.96,SN851839,2025-06-04 02:16:13
58184.54,55.23,67.75,21.49,8.62,94101.8,59.62,1.01,SN741437,2025-06-02 02:16:13
13449.39,30.24,1.95,0.0,1.04,4.93,1.02,0.0,SN878345,2025-07-04 02:16:13
45934.45,58.02,112.27,36.13,11.18,13149.87,21.35,1.03,SN158051,2025-07-05 02:16:13
57133.12,67.51,115.97,45.3,7.26,50441.14,28.27,0.99,SN667266,2025-06-10 02:16:13
34475.49,60.55,104.99,35.85,4.95,58772.15,50.92,0.97,SN708241,2025-06-07 02:16:13
7614.75,25.71,4.07,2.07,1.04,0.0,0.0,0.0,SN982784,2025-06-22 02:16:13
33392.2,68.59,136.93,21.72,7.97,32687.4,68.04,0.98,SN594152,2025-07-24 02:16:13
2649.66,34.32,2.01,0.0,0.98,3.86,1.04,0.0,SN278522,2025-07-20 02:16:13
44373.16,58.83,179.16,4.92,8.14,29323.18,94.36,0.95,SN279967,2025-06-27 02:16:13
33054.36,50.4,125.4,15.39,14.35,70834.22,54.01,0.95,SN999941,2025-07-06 02:16:13
16058.46,27.22,1.01,0.0,1.04,8.14,1.0,0.0,SN781848,2025-07-21 02:16:13
13402.5,37.76,1.02,1.99,1.01,8.83,0.0,0.0,SN747014,2025-07-10 02:16:13
24237.38,71.03,47.66,15.13,12.41,42479.49,85.06,1.01,SN968214,2025-07-09 02:16:13
16285.32,36.64,0.97,1.0,0.0,6.95,1.02,0.0,SN534026,2025-06-10 02:16:13
49404.56,46.97,175.61,30.73,12.84,57186.21,60.79,0.99,SN152374,2025-07-05 02:16:13
56001.61,39.47,55.02,35.71,17.44,26636.3,60.49,0.98,SN684944,2025-07-27 02:16:13
45239.1,61.75,185.84,7.88,18.88,14763.08,84.92,1.05,SN799963,2025-07-12 02:16:13
9423.2,36.6,0.99,2.04,1.04,4.77,0.0,0.0,SN561170,2025-07-13 02:16:13
8556.18,29.83,4.11,0.0,1.0,4.18,0.0,0.0,SN231074,2025-07-18 02:16:13
44302.68,45.79,119.71,22.07,18.38,14233.3,86.41,0.99,SN188286,2025-06-01 02:16:13
47788.12,40.12,71.8,17.67,16.13,86789.66,40.19,1.04,SN766625,2025-06-21 02:16:13
23643.51,45.86,165.83,22.85,13.85,20893.41,17.0,0.99,SN510652,2025-07-28 02:16:13
8711.56,27.68,4.05,1.01,1.05,5.13,1.01,0.0,SN337585,2025-07-22 02:16:13
3557.6,27.11,1.03,1.02,0.0,5.04,0.0,0.0,SN718977,2025-07-06 02:16:13
10442.89,26.17,0.0,0.0,0.0,5.08,0.0,0.0,SN630854,2025-07-28 02:16:13
41625.79,51.56,166.06,22.9,7.21,42247.55,14.89,1.0,SN174508,2025-06-15 02:16:13
8783.74,35.23,0.97,0.0,0.96,3.02,0.99,0.0,SN350745,2025-06-11 02:16:13
47212.73,41.24,74.85,26.65,9.23,20567.57,83.25,0.99,SN596043,2025-06-08 02:16:13
10322.56,35.61,1.01,0.0,0.0,3.99,0.96,0.0,SN928251,2025-07-12 02:16:13
50694.29,51.31,170.06,37.17,3.83,46017.0,57.12,0.97,SN259341,2025-07-12 02:16:13
50096.53,58.6,202.7,44.17,18.74,74141.04,23.05,0.97,SN922066,2025-07-17 02:16:13
48056.97,38.3,115.24,17.32,2.95,84854.94,41.09,1.05,SN347260,2025-06-21 02:16:13
4959.79,28.23,2.09,1.97,1.02,4.09,0.97,0.0,SN616860,2025-07-20 02:16:13
28407.64,52.46,48.76,8.87,5.11,41409.67,4.96,0.99,SN799082,2025-06-12 02:16:13
50453.96,46.54,63.92,4.8,9.43,18146.73,57.54,0.99,SN816029,2025-06-09 02:16:13
10042.07,35.87,1.05,0.0,0.0,4.12,1.03,0.0,SN245659,2025-07-10 02:16:13
24439.63,70.46,78.96,29.28,18.39,75026.83,47.77,1.05,SN112534,2025-06-03 02:16:13
4467.74,38.68,0.0,1.01,0.0,1.94,0.0,0.0,SN300081,2025-07-07 02:16:13
48164.07,48.24,86.36,14.25,14.74,63505.96,89.17,1.01,SN317635,2025-06-14 02:16:13
32266.18,67.76,163.73,26.15,15.32,30301.98,31.52,0.98,SN138345,2025-06-25 02:16:13
1677.33,33.27,4.02,0.95,0.96,4.1,0.0,0.0,SN521214,2025-07-29 02:16:13
36657.14,42.88,110.0,35.17,18.68,50440.67,31.1,1.04,SN561468,2025-07-29 02:16:13
33981.72,61.31,161.56,25.39,13.13,24173.37,17.42,0.97,SN922075,2025-06-13 02:16:13
50841.19,67.12,73.21,6.12,14.43,47445.16,44.26,1.03,SN348179,2025-06-20 02:16:13
40313.27,42.67,70.53,40.7,2.93,32562.48,62.88,0.99,SN272599,2025-06-19 02:16:13
8254.35,36.63,0.99,1.0,0.0,6.26,0.0,0.0,SN478794,2025-06-29 02:16:13
17665.02,32.97,0.96,0.0,0.0,4.14,0.0,0.0,SN251655,2025-07-02 02:16:13
59451.04,45.5,137.38,35.94,7.18,78778.64,26.92,1.02,SN937523,2025-07-28 02:16:13
2566.79,31.21,1.91,1.0,0.0,8.13,0.97,0.0,SN685419,2025-07-22 02:16:13
32145.81,60.05,99.44,37.35,5.0,58006.28,55.03,1.0,SN685942,2025-06-06 02:16:13
6172.12,30.42,3.97,1.95,1.03,7.22,0.0,0.0,SN387607,2025-07-19 02:16:13
39621.91,49.37,63.89,6.68,3.02,22795.51,35.27,1.02,SN872804,2025-07-24 02:16:13
50908.27,41.38,56.63,34.66,17.74,59000.58,51.31,1.0,SN320707,2025-07-10 02:16:13
1170.66,27.64,0.0,2.07,1.03,6.67,1.04,0.0,SN826398,2025-07-13 02:16:13
7122.91,39.52,2.0,2.07,0.97,3.88,0.0,0.0,SN940695,2025-06-12 02:16:13
16165.09,37.35,0.0,2.07,0.99,6.7,0.97,0.0,SN598087,2025-06-18 02:16:13
2853.82,29.0,3.03,2.02,0.95,2.01,0.0,0.0,SN341697,2025-06-09 02:16:13
41422.36,51.53,190.8,10.36,18.46,59803.71,44.7,0.96,SN176794,2025-07-13 02:16:13
43491.66,48.03,172.06,12.47,18.71,59142.01,72.28,0.96,SN592619,2025-07-29 02:16:13
19990.48,55.48,150.38,28.54,15.86,35324.85,57.15,1.01,SN380922,2025-06-01 02:16:13
4729.13,35.26,3.84,0.98,0.95,4.77,0.0,0.0,SN630993,2025-06-19 02:16:13
2662.32,33.0,2.02,1.03,1.05,8.68,0.0,0.0,SN168366,2025-07-06 02:16:13
47499.25,41.77,136.14,31.33,18.48,28219.26,7.18,1.0,SN559438,2025-07-12 02:16:13
17898.87,33.67,0.0,0.0,0.0,5.05,0.0,0.0,SN948342,2025-07-23 02:16:13
19445.52,29.56,0.96,1.02,0.95,1.9,0.97,0.0,SN939666,2025-07-28 02:16:13
13955.82,40.01,3.13,1.94,1.0,5.15,0.98,0.0,SN685084,2025-07-25 02:16:13
58835.11,41.27,134.54,9.29,18.1,83085.26,86.69,0.99,SN287186,2025-07-22 02:16:13
31201.78,51.63,94.46,36.2,17.98,90301.78,91.65,1.0,SN610347,2025-06-19 02:16:13
7532.3,40.21,0.0,1.94,0.0,7.33,1.02,0.0,SN498277,2025-06-26 02:16:13
54164.54,46.43,70.53,40.33,3.07,44295.58,84.01,1.04,SN451784,2025-06-28 02:16:13
42751.37,54.98,72.13,38.62,8.04,55117.93,4.8,1.0,SN117596,2025-06-04 02:16:13
62033.67,41.31,48.6,9.7,8.21,46159.04,5.05,1.05,SN807467,2025-07-07 02:16:13
49306.25,45.47,67.25,37.13,2.99,43674.16,86.0,0.99,SN458158,2025-07-25 02:16:13
48778.22,41.02,115.28,17.39,2.89,84882.42,43.94,0.99,SN479806,2025-06-27 02:16:13
58774.88,69.04,139.51,16.49,12.22,8965.08,76.47,1.0,SN183948,2025-07-09 02:16:13
11683.64,32.08,3.83,0.95,1.02,2.96,0.96,0.0,SN960374,2025-07-18 02:16:13
10541.91,32.65,3.96,1.03,0.0,7.01,0.0,0.0,SN448183,2025-07-19 02:16:13
7095.66,35.99,2.09,2.06,0.0,1.99,0.98,0.0,SN609380,2025-06-05 02:16:13
31961.74,50.87,54.28,14.66,12.7,37706.72,69.67,0.98,SN335605,2025-06-23 02:16:13
7730.7,38.01,0.99,1.05,0.99,0.96,0.0,0.0,SN503749,2025-07-24 02:16:13
29699.9,68.11,138.91,24.73,14.24,30796.32,12.7,1.03,SN645397,2025-06-05 02:16:13
33139.98,61.61,102.44,20.09,3.87,50279.6,25.43,1.0,SN263001,2025-07-10 02:16:13
41170.28,62.42,49.33,42.82,10.62,8897.96,41.14,1.02,SN567946,2025-06-21 02:16:13
21882.73,48.11,146.2,35.86,13.98,84943.91,88.87,1.05,SN221830,2025-06-02 02:16:13
5001.47,35.13,1.93,2.09,0.0,6.19,0.0,0.0,SN597677,2025-06-20 02:16:13
28561.83,50.03,116.26,28.8,1.99,5506.3,31.57,0.96,SN982690,2025-07-23 02:16:13
11053.78,31.12,0.97,0.0,0.97,2.93,1.04,0.0,SN286824,2025-07-29 02:16:13
3545.22,25.22,0.0,0.0,0.0,5.73,0.0,0.0,SN755480,2025-06-12 02:16:13
52886.03,55.64,91.49,35.54,2.95,50480.63,74.06,0.98,SN975858,2025-06-15 02:16:13
26023.67,61.43,149.36,43.74,14.59,85833.05,94.43,1.03,SN160984,2025-07-27 02:16:13
50409.21,46.94,114.21,43.04,6.23,76593.48,42.93,1.0,SN863383,2025-07-24 02:16:13
12656.46,25.43,1.92,0.0,0.0,6.82,0.96,0.0,SN209686,2025-07-12 02:16:13
3837.39,27.07,3.1,0.96,1.02,8.67,0.0,0.0,SN863460,2025-07-04 02:16:13
14568.77,35.17,0.98,1.01,1.04,8.1,0.0,0.0,SN258853,2025-07-07 02:16:13
49230.0,52.16,174.01,38.49,3.84,43897.63,56.78,1.03,SN774417,2025-06-10 02:16:13
33180.95,49.17,158.4,14.9,15.19,17050.49,55.1,1.0,SN383834,2025-06-26 02:16:13
22253.05,51.38,146.45,37.52,13.73,82971.85,85.42,0.99,SN359536,2025-06-27 02:16:13
44081.74,43.13,56.38,49.49,8.73,83878.55,10.38,1.04,SN511481,2025-06-01 02:16:13
11783.79,40.91,0.0,0.0,1.01,5.97,0.99,0.0,SN678417,2025-07-19 02:16:13
19516.0,32.21,3.15,0.0,1.02,1.04,1.05,0.0,SN617797,2025-07-19 02:16:13
14000.42,37.82,0.0,0.0,1.0,2.99,1.02,0.0,SN657576,2025-07-19 02:16:13
42901.06,43.85,83.3,30.28,7.91,1570.88,11.25,1.02,SN972060,2025-06-08 02:16:13
57630.27,42.87,174.52,33.65,18.54,68609.52,57.5,1.04,SN335000,2025-07-25 02:16:13
11420.2,31.15,0.0,1.92,1.01,7.91,0.0,0.0,SN365549,2025-06-15 02:16:13
11860.89,30.35,0.0,1.97,1.0,8.06,0.0,0.0,SN358595,2025-06-09 02:16:13
15425.68,27.77,0.0,1.97,0.97,0.0,0.0,0.0,SN718720,2025-07-23 02:16:13
17271.15,31.38,3.83,2.03,0.0,9.45,1.02,0.0,SN428875,2025-07-01 02:16:13
15696.23,35.85,0.99,0.98,0.0,7.01,1.04,0.0,SN290502,2025-07-29 02:16:13
9534.72,38.78,1.02,2.03,0.98,4.94,0.0,0.0,SN186345,2025-06-14 02:16:13
17209.33,30.58,3.9,0.0,0.0,6.8,0.0,0.0,SN344276,2025-07-05 02:16:13
40401.17,48.56,13.63,16.31,17.17,21160.09,94.35,1.0,SN255931,2025-07-09 02:16:13
12808.06,27.63,1.98,0.97,0.99,1.98,0.0,0.0,SN112163,2025-06-02 02:16:13
14459.44,34.19,4.18,0.0,0.97,4.98,0.0,0.0,SN971384,2025-06-27 02:16:13
46342.16,68.4,50.14,8.62,17.89,62552.23,64.2,1.05,SN395883,2025-07-22 02:16:13
59382.01,65.36,122.9,39.88,5.72,7374.16,81.56,1.02,SN126116,2025-07-30 02:16:13
6254.5,29.74,4.17,1.96,0.97,3.11,0.96,0.0,SN837627,2025-07-25 02:16:13
21336.24,41.39,61.84,8.73,4.87,58372.61,38.47,1.0,SN587308,2025-06-08 02:16:13
17196.6,27.91,3.86,1.05,0.96,3.86,1.03,0.0,SN358257,2025-06-07 02:16:13
18151.79,38.38,0.0,2.09,0.0,0.99,1.0,0.0,SN246608,2025-06-04 02:16:13
16169.08,34.84,0.0,1.95,1.01,6.88,1.01,0.0,SN820914,2025-06-10 02:16:13
26308.46,65.93,50.72,10.94,12.04,1075.12,65.15,0.99,SN412110,2025-07-09 02:16:13
6198.11,38.7,3.07,1.05,1.02,8.74,1.02,0.0,SN716844,2025-07-06 02:16:13
9535.02,26.45,0.0,1.93,0.0,8.89,0.0,0.0,SN649266,2025-06-11 02:16:13
53783.51,66.74,130.84,21.23,15.85,27028.53,27.77,0.96,SN631749,2025-06-18 02:16:13
52271.36,66.18,161.68,21.67,5.04,78727.1,35.74,1.02,SN786103,2025-06-26 02:16:13
39498.33,64.33,95.9,11.84,6.7,13510.76,88.02,1.0,SN543032,2025-07-12 02:16:13
26368.62,61.41,148.78,43.86,13.31,81575.21,97.47,0.96,SN648654,2025-06-03 02:16:13
17786.36,31.43,0.0,1.03,0.0,5.08,0.0,0.0,SN784010,2025-06-01 02:16:13
39496.71,59.37,10.89,7.19,13.18,54358.72,18.59,0.96,SN420702,2025-06-16 02:16:13
38018.01,58.02,36.93,25.71,14.41,28847.55,57.97,1.02,SN719864,2025-07-14 02:16:13
5435.06,26.75,0.0,2.08,0.0,9.25,1.02,0.0,SN515660,2025-07-01 02:16:13
46790.18,39.03,136.89,32.13,18.79,27086.73,7.05,0.98,SN269865,2025-07-28 02:16:13
5520.0,26.49,3.09,0.0,0.96,0.0,0.0,0.0,SN450142,2025-06-04 02:16:13
35683.19,59.57,16.64,6.9,8.31,34299.56,62.99,1.01,SN420636,2025-07-15 02:16:13
14876.6,38.5,0.0,0.0,1.04,2.92,0.95,0.0,SN642200,2025-07-03 02:16:13
5683.85,37.42,1.0,2.05,0.0,5.17,1.01,0.0,SN324149,2025-07-14 02:16:13
6947.28,35.23,3.11,2.02,0.0,2.05,0.0,0.0,SN432971,2025-06-10 02:16:13
6294.37,27.02,1.02,0.0,0.0,2.0,0.96,0.0,SN537508,2025-06-16 02:16:13
10413.26,37.48,0.0,0.97,0.0,0.0,0.0,0.0,SN559995,2025-07-15 02:16:13
47711.04,59.58,85.15,8.26,9.62,31265.09,62.59,1.05,SN280064,2025-07-21 02:16:13
27988.51,63.68,90.18,20.61,6.66,29761.31,35.8,1.0,SN911246,2025-06-22 02:16:13
19612.46,54.12,39.63,48.79,6.95,95310.78,16.38,1.04,SN119379,2025-06-21 02:16:13
53745.24,44.58,55.6,19.59,9.03,87106.1,42.78,0.99,SN345940,2025-07-27 02:16:13
37285.26,50.41,42.54,23.0,1.96,7802.1,29.77,0.98,SN767234,2025-07-22 02:16:13
18586.42,36.66,2.91,0.0,1.04,5.06,0.0,0.0,SN140228,2025-07-02 02:16:13
9767.46,34.4,3.09,0.0,0.96,0.0,0.0,0.0,SN787730,2025-06-03 02:16:13
51507.88,43.61,137.36,15.71,13.95,51609.31,82.98,0.96,SN762203,2025-07-26 02:16:13
45732.86,41.64,134.59,30.9,18.68,26197.54,7.04,0.99,SN360589,2025-06-25 02:16:13
8064.61,30.88,0.97,1.04,0.0,1.02,1.04,0.0,SN615745,2025-07-22 02:16:13
56341.3,40.53,91.34,15.45,17.68,29622.73,34.66,0.98,SN355192,2025-06-04 02:16:13
25611.73,69.03,80.43,30.28,18.14,78424.65,43.99,0.96,SN123067,2025-07-11 02:16:13
13076.92,38.05,2.99,2.1,1.04,5.2,1.01,0.0,SN533886,2025-06-08 02:16:13
17181.19,33.65,0.0,1.05,0.0,7.92,0.97,0.0,SN182384,2025-07-17 02:16:13
21728.66,48.0,165.9,20.06,5.93,24696.01,61.87,0.97,SN895947,2025-07-14 02:16:13
35557.42,64.14,172.91,45.89,9.26,40285.02,39.86,1.02,SN415748,2025-07-18 02:16:13
6164.41,35.81,3.84,1.01,0.0,3.14,1.02,0.0,SN905193,2025-06-08 02:16:13
21722.73,63.17,75.38,40.45,16.76,22022.29,78.96,0.99,SN643384,2025-06-27 02:16:13
47848.14,71.97,35.73,37.23,2.85,76285.71,6.08,0.98,SN209310,2025-06-02 02:16:13
27130.95,41.27,143.5,13.37,17.87,96192.61,95.29,1.05,SN560548,2025-06-21 02:16:13
6317.5,27.74,4.06,1.96,0.99,6.24,0.0,0.0,SN712629,2025-07-09 02:16:13
32873.59,41.87,107.04,37.79,8.85,53402.21,76.84,1.01,SN764126,2025-07-15 02:16:13
14055.98,37.87,0.0,0.99,0.0,0.0,0.0,0.0,SN617169,2025-06-30 02:16:13
22998.27,64.06,150.19,42.92,16.78,83627.49,66.49,1.04,SN424700,2025-06-19 02:16:13
37142.91,45.17,158.58,29.97,17.27,81250.81,71.33,0.97,SN714559,2025-07-08 02:16:13
29496.67,68.05,139.38,27.66,18.22,16503.69,85.12,0.97,SN250388,2025-06-29 02:16:13
41739.33,63.1,121.13,41.5,6.14,62979.18,20.38,1.02,SN836904,2025-06-01 02:16:13
57024.75,65.92,195.42,24.17,12.48,21917.15,74.84,0.97,SN560901,2025-06-11 02:16:13
5275.17,27.41,3.13,0.96,1.01,7.04,0.97,0.0,SN606044,2025-06-23 02:16:13
56823.05,49.93,137.38,16.43,10.2,13492.26,81.18,1.02,SN279542,2025-06-05 02:16:13
11380.45,37.54,3.9,0.98,1.0,0.0,0.97,0.0,SN704245,2025-06-18 02:16:13
44329.93,47.5,31.54,21.91,19.41,75595.58,50.42,1.05,SN764150,2025-07-03 02:16:13
32894.54,49.7,151.58,34.21,4.0,2063.37,84.19,0.97,SN773529,2025-07-24 02:16:13
49376.83,56.51,122.75,44.98,8.71,63412.8,45.39,1.01,SN669168,2025-06-09 02:16:13
18270.79,35.36,3.92,2.03,1.0,1.05,0.0,0.0,SN347124,2025-06-18 02:16:13
32671.55,47.68,142.84,46.34,17.4,948.78,83.6,1.02,SN336288,2025-06-03 02:16:13
30990.85,64.29,97.24,21.14,3.99,54022.1,25.09,0.97,SN491441,2025-07-24 02:16:13
12452.4,24.66,1.94,0.0,0.0,6.74,1.02,0.0,SN170005,2025-06-30 02:16:13
28119.03,43.83,187.81,13.42,14.93,25578.17,19.79,0.98,SN622606,2025-07-01 02:16:13
3311.49,26.74,0.0,1.05,0.0,0.0,0.0,0.0,SN817026,2025-06-06 02:16:13
34951.74,59.38,169.88,47.49,12.75,27995.87,7.93,0.97,SN617750,2025-07-22 02:16:13
5931.41,30.13,2.01,0.0,0.0,8.34,0.99,0.0,SN397848,2025-07-28 02:16:13
49075.6,59.39,72.74,14.07,15.83,95004.2,6.68,0.99,SN958972,2025-06-16 02:16:13
7530.32,27.04,4.06,1.03,1.02,5.86,1.04,0.0,SN842921,2025-07-11 02:16:13
19104.05,25.62,4.02,0.0,0.0,0.0,1.01,0.0,SN310407,2025-07-05 02:16:13
5063.89,28.16,0.0,2.06,0.0,8.81,1.03,0.0,SN157921,2025-07-15 02:16:13
9307.56,36.24,0.0,0.0,0.97,4.08,0.0,0.0,SN652105,2025-06-09 02:16:13
4890.89,33.56,1.95,1.95,0.0,5.97,0.0,0.0,SN108532,2025-07-17 02:16:13
20649.53,49.26,163.19,44.49,4.94,18016.94,81.89,1.03,SN671199,2025-06-21 02:16:13
3038.54,36.89,0.0,0.0,1.02,0.0,0.0,0.0,SN600411,2025-06-21 02:16:13
20951.01,62.82,69.88,28.38,7.75,31313.77,94.59,1.04,SN754009,2025-07-31 02:16:13
31853.0,49.26,144.7,47.42,17.95,1004.49,82.61,0.96,SN202678,2025-06-29 02:16:13
6964.78,25.93,3.8,0.0,1.0,2.09,0.0,0.0,SN410526,2025-06-08 02:16:13
12175.25,30.54,1.99,0.0,1.0,1.98,0.95,0.0,SN438859,2025-07-15 02:16:13
28387.92,54.25,49.37,9.23,4.95,42514.95,4.78,0.95,SN274832,2025-07-06 02:16:13
6251.72,29.23,3.97,2.04,1.0,5.99,0.0,0.0,SN921251,2025-07-02 02:16:13
12363.13,26.05,2.05,1.96,1.01,0.0,0.0,0.0,SN462933,2025-07-03 02:16:13
6704.33,29.62,2.09,0.0,0.0,7.85,0.0,0.0,SN734713,2025-07-01 02:16:13
9580.99,30.87,0.0,1.0,0.0,0.0,0.95,0.0,SN900188,2025-06-11 02:16:13
50844.18,49.38,124.75,42.09,18.8,18004.46,22.95,1.03,SN764846,2025-06-12 02:16:13
5685.79,34.66,0.0,0.0,0.95,3.01,0.0,0.0,SN189118,2025-07-17 02:16:13
5365.2,28.15,3.02,0.97,1.01,7.24,0.98,0.0,SN798425,2025-07-11 02:16:13
41248.71,47.5,72.69,5.01,5.15,69705.36,57.8,1.05,SN510455,2025-06-08 02:16:13
30067.91,49.27,54.89,42.32,15.46,79564.3,76.45,0.96,SN390460,2025-06-23 02:16:13
46127.87,61.55,36.55,42.47,13.41,13776.69,44.16,1.04,SN805116,2025-07-10 02:16:13
34972.53,54.49,121.26,35.82,3.01,78172.1,87.45,1.0,SN658390,2025-06-08 02:16:13
8079.85,29.33,3.81,1.02,0.97,5.2,1.03,0.0,SN192667,2025-06-16 02:16:13
42261.75,63.98,63.74,25.09,15.06,21451.28,95.18,1.03,SN684669,2025-07-10 02:16:13
49468.95,53.89,121.44,32.69,9.03,40157.53,53.68,1.0,SN163794,2025-06-22 02:16:13
49735.05,63.12,79.5,38.35,12.49,27142.66,22.25,0.98,SN116649,2025-07-07 02:16:13
15621.72,35.27,1.01,0.0,0.96,0.0,1.0,0.0,SN371243,2025-06-17 02:16:13
3621.34,37.37,1.93,1.93,0.97,6.04,1.04,0.0,SN439518,2025-07-26 02:16:13
10853.69,25.02,4.07,0.98,1.04,0.0,1.01,0.0,SN332218,2025-06-17 02:16:13
2524.26,30.43,3.9,2.04,0.99,6.21,0.0,0.0,SN161522,2025-06-07 02:16:13
41188.01,53.71,196.67,42.71,15.99,44689.49,47.32,0.96,SN101836,2025-07-23 02:16:13
14027.49,38.52,0.0,0.0,1.05,8.18,0.0,0.0,SN396541,2025-06-22 02:16:13
6862.58,36.79,1.03,1.01,1.04,0.97,0.0,0.0,SN150227,2025-06-20 02:16:13
26406.05,63.18,133.6,39.27,15.58,68368.33,9.04,1.02,SN352795,2025-06-13 02:16:13
19049.78,29.56,3.83,2.02,0.98,2.93,0.0,0.0,SN452734,2025-07-28 02:16:13
20008.12,59.89,84.49,23.04,8.99,93875.38,72.85,0.97,SN889802,2025-06-06 02:16:13
30659.75,63.25,137.72,35.91,3.88,14111.73,7.6,1.01,SN508935,2025-06-07 02:16:13
6024.17,25.51,3.01,1.05,0.99,4.8,0.0,0.0,SN208467,2025-07-19 02:16:13
19998.22,31.44,0.0,0.0,0.96,4.98,0.0,0.0,SN453612,2025-06-20 02:16:13
41170.48,43.72,20.44,21.47,16.84,11567.42,7.72,1.0,SN946790,2025-06-18 02:16:13
23169.54,63.89,168.17,41.78,5.1,55831.86,72.94,1.01,SN636605,2025-07-18 02:16:13
1230.92,27.59,0.99,1.04,1.05,4.81,1.03,0.0,SN272498,2025-07-03 02:16:13
55623.54,52.32,119.33,39.84,7.16,62875.21,8.26,1.01,SN457807,2025-06-27 02:16:13
3198.43,33.63,3.81,1.99,0.95,6.3,1.0,0.0,SN136663,2025-06-29 02:16:13
21598.06,59.87,177.28,37.31,17.8,3199.02,21.61,1.01,SN300794,2025-06-17 02:16:13
40864.52,44.42,80.06,12.55,15.8,16450.97,20.71,1.0,SN859377,2025-07-15 02:16:13
8727.79,24.25,1.98,0.96,0.0,7.81,1.02,0.0,SN639624,2025-06-03 02:16:13
36077.37,64.16,35.25,37.64,16.89,50563.9,30.69,1.03,SN927653,2025-06-29 02:16:13
38239.97,42.45,162.47,35.72,15.4,96480.27,23.03,0.96,SN331058,2025-06-01 02:16:13
47857.57,41.2,177.67,15.72,14.31,74341.31,68.42,0.96,SN646449,2025-06-20 02:16:13
2317.39,38.29,4.18,1.97,0.96,1.96,0.0,0.0,SN283381,2025-07-22 02:16:13
50393.6,43.9,55.36,19.72,9.39,86459.56,41.97,1.03,SN489129,2025-07-20 02:16:13
2522.65,29.65,3.86,2.06,1.01,6.21,0.0,0.0,SN937019,2025-06-06 02:16:13
1716.12,36.48,3.88,1.94,0.99,2.94,1.01,0.0,SN514273,2025-07-18 02:16:13
46232.34,66.32,65.45,33.94,16.22,83792.66,101.29,0.96,SN150260,2025-07-27 02:16:13
17933.6,39.82,0.0,0.0,0.98,0.0,0.0,0.0,SN986142,2025-06-15 02:16:13
11074.4,26.57,3.09,2.08,0.0,4.03,0.96,0.0,SN718707,2025-07-12 02:16:13
58040.89,57.14,71.37,37.75,3.98,48910.07,44.51,0.98,SN393582,2025-07-11 02:16:13
13563.0,27.15,3.84,1.04,0.0,1.03,0.0,0.0,SN291477,2025-06-02 02:16:13
7716.69,35.47,3.94,2.0,1.01,3.03,1.0,0.0,SN946384,2025-07-02 02:16:13
8787.98,37.19,2.05,0.0,1.0,3.83,1.02,0.0,SN251959,2025-06-14 02:16:13
34874.01,72.05,188.44,7.16,9.94,66785.78,73.96,1.02,SN953298,2025-06-04 02:16:13
2065.05,26.12,1.01,1.95,1.02,8.86,0.0,0.0,SN961217,2025-07-09 02:16:13
13915.35,31.29,4.11,0.96,0.0,6.16,0.0,0.0,SN768109,2025-06-29 02:16:13
24982.29,49.81,159.51,43.57,17.6,24034.3,92.74,1.01,SN241749,2025-07-16 02:16:13
5969.69,26.97,2.0,2.0,0.0,8.15,0.98,0.0,SN810967,2025-06-23 02:16:13
9317.12,33.4,0.99,2.07,0.97,3.94,1.01,0.0,SN706734,2025-06-11 02:16:13
60201.68,44.41,136.8,8.82,17.64,77586.0,89.2,1.02,SN617380,2025-06-18 02:16:13
34597.28,53.18,160.32,28.67,4.03,72696.35,22.04,0.99,SN813842,2025-07-20 02:16:13
10889.33,25.84,3.97,1.03,1.04,0.0,0.95,0.0,SN746925,2025-06-22 02:16:13
29835.19,62.61,93.29,20.44,11.51,48502.97,72.06,1.01,SN927393,2025-06-04 02:16:13
7952.33,26.84,2.07,0.0,1.05,5.96,1.03,0.0,SN277045,2025-06-09 02:16:13
56630.54,51.58,137.23,17.1,4.85,1016.13,25.74,1.0,SN723459,2025-07-18 02:16:13
14573.14,26.83,0.0,1.0,0.0,1.04,0.0,0.0,SN262137,2025-06-05 02:16:13
31793.98,44.75,109.97,34.37,9.27,55428.14,75.87,1.03,SN790133,2025-06-23 02:16:13
33714.85,45.4,172.82,21.69,4.91,77774.86,27.85,0.99,SN957649,2025-07-04 02:16:13
12027.25,30.92,0.0,0.0,0.0,5.16,0.0,0.0,SN508201,2025-06-17 02:16:13
13412.34,26.36,3.92,2.04,0.0,0.0,0.0,0.0,SN721195,2025-06-02 02:16:13
31900.61,48.27,14.28,36.28,15.44,30804.23,4.82,0.96,SN389545,2025-06-27 02:16:13
14903.34,31.59,4.19,0.0,0.95,4.81,0.0,0.0,SN456537,2025-06-28 02:16:13
